openalex_id,doi,title,year,venue,venue_issn,is_oa,oa_url,cited_by,n_authors,first_author,first_aff,concepts,abstract,has_ml,has_civil_text,has_civil_venue,has_civil,has_metric,is_review,is_bio_med,pass_screen
https://openalex.org/W4410512203,https://doi.org/10.1007/s44290-025-00231-x,"Assessing the impact of pozzolanic materials on the mechanical characteristics of UHPC: analysis, and modeling study",2025,Discover Civil Engineering,2948-1546,True,https://link.springer.com/content/pdf/10.1007/s44290-025-00231-x.pdf,14,6,Diar Fatah Abdulrahman Askari,Sulaimani Polytechnic University,Pozzolan;Materials science;Pozzolanic activity;Composite material;Cement,"Due to the required time for the trail mix for the concrete production, for obtaining required strength or finding the effect of changing the rate of the composed materials on the concrete behavior, with high rate of the cost when the concrete mix be high strength concrete or high performance concrete, or ultra high performance, the availability of the equation that capable to show the effect of each independent parameters on the produced property of the mix become necessary. This article reviews previous experimental work on the use of various pozzolanic materials, including Silica Fume (SF), Fly Ash (FA), Ground Granulated Blast Furnace Slag (GGBS), Quartz Powder (QP), Rice Husk Ash (RHA), and Metakaolin (MT), in the production of Ultra-High Performance Concrete (UHPC).In addition to gathering previous experimental data on the use of various pozzolanic materials to predict the compressive strength of UHPC, the collected data are modeled using several statistical techniques, including Support Vector Machine (SVM), Ensemble Boosting Tree (EBT), and Artificial Neural Networks (ANN). The data are divided into two groups: 70% for training and 30% for testing. The performance of the proposed models is then evaluated using statistical tools such as the Coefficient of Determination (R2), Scatter Index (SI), Root Mean Square Error (RMSE), and Mean Absolute Error (MAE) to identify the most reliable method for predicting the compressive strength of UHPC. The results indicate that replacing cement with silica fume is more effective in enhancing both the compressive and flexural strengths of concrete compared to other materials tested. Among the statistical models, the Ensemble Boosting Tree (EBT) method demonstrates superior accuracy, as evidenced by its lower Scatter Index (SI) which is 0.119 and lower than the scatter index value for the support vector machine, and ANN by 24.6, 32.7% and higher Coefficient of Determination (R2) which is 0.79 and higher than the R2 for SVM, and ANN model by 24.4, 46.2% respectively.",True,True,False,True,True,False,False,True
https://openalex.org/W4391539474,https://doi.org/10.1007/s44285-024-00013-4,Deep learning enabled seismic fragility evaluation of structures subjected to mainshock-aftershock earthquakes,2024,Urban Lifeline,2731-9989,True,https://link.springer.com/content/pdf/10.1007/s44285-024-00013-4.pdf,14,4,Shan He,Southeast University,Aftershock;Fragility;Seismology;Geology;Foreshock,"Abstract Mainshock-aftershock earthquakes have gained significant attention since accumulated damages induced by multiple shocks are likely to cause failure of structures. This paper presents a deep learning approach based on a Gated Recurrent Unit (GRU) network for assessing the seismic fragility of structures under mainshock-aftershock scenarios. The GRU network is utilized to create a surrogate model that captures the nonlinear relationship between seismic responses and mainshock-aftershock earthquakes. Subsequently, seismic fragility analysis is conducted based on double incremental dynamic analysis, employing the trained GRU network. A single-degree-of-freedom system with Bouc-Wen hysteretic behavior was investigated to demonstrate the proposed approach. The results indicate that the approach shows a substantial reduction in computational costs and holds promising potential for evaluating the seismic fragility of structures exposed to mainshock-aftershock earthquakes.",True,True,False,True,True,False,False,True
https://openalex.org/W4377043241,https://doi.org/10.1186/s40537-023-00739-y,Practical ANN prediction models for the axial capacity of square CFST columns,2023,Journal Of Big Data,2196-1115,True,https://journalofbigdata.springeropen.com/counter/pdf/10.1186/s40537-023-00739-y,14,2,Filip Đorđević,University of Belgrade,Computer science;Eurocode;Stub (electronics);Regularization (linguistics);Artificial neural network,"Abstract In this study, two machine-learning algorithms based on the artificial neural network (ANN) model are proposed to estimate the ultimate compressive strength of square concrete-filled steel tubular columns. The development of such prognostic models is achievable since an extensive set of experimental tests exist for these members. The models are developed to use the simplest possible network architecture but attain very high accuracy. A total dataset of 1022 specimens with 685 stub columns and 337 slender columns subjected to pure axial compression is collected from the available literature. This is significant for the development of the initial model considering that for this field it falls under the scope of big data analysis. The ANN models are validated by comparison with experimental results. The validation study has shown the superiority of surrogate models over the Eurocode 4 design code. The empirical equation derived from the best-tuned Bayesian regularization algorithm shows a better agreement with the experimental results than those obtained by the Levenberg–Marquardt algorithm, and Eurocode 4 design code. A similar conclusion applies to stub and slender columns independently. The Bayesian regularization-based model is negligibly slower than the one developed on the Levenberg–Marquardt algorithm but gives a better generalization even with simplified ANN. Generally, besides its high accuracy, one of the key benefits of the presented ANN model is its applicability to a broader range of columns than Eurocode 4 and other studies.",True,True,False,True,True,False,False,True
https://openalex.org/W4389979659,https://doi.org/10.3390/su16010011,The Efficiency of Using Machine Learning Techniques in Fiber-Reinforced-Polymer Applications in Structural Engineering,2023,Sustainability,2071-1050,True,https://www.mdpi.com/2071-1050/16/1/11/pdf?version=1702967909,14,5,Mohammad Alhusban,Murphy Oil Corporation (United States),Retrofitting;Fibre-reinforced plastic;Flexural strength;Computer science;Structural engineering,"Sustainable solutions in the building construction industry have emerged as a new method for retrofitting applications in the last two decades. Fiber-reinforced polymers (FRPs) have garnered much attention among researchers for improving reinforced concrete (RC) structures. The existing design guidelines for FRP-strengthened RC members were developed using empirical methods that are based on specific databases, limiting the accuracy of the predicted results. Therefore, the use of innovative and efficient prediction tools to predict the behavior of FRP-strengthened RC members has become essential. During the last few years, efforts have been progressively focused on the use of machine learning (ML) as a feasible and effective technique for solving various structural engineering problems. Its capability to predict the behavior of complex nonlinear structural systems while considering a wide range of parameters offers a distinctive opportunity to make the behavior of RC members more predictable and accurate. This paper aims to evaluate the current state of using various ML algorithms in RC members strengthened with FRP to enable researchers to determine the capabilities of current solutions as well as to find research gaps to carry out more research to bridge revealed knowledge and practice gaps. Scopus databases were searched using predefined standards. The search revealed ninety-six articles published between 2016 and 2023. Consequently, these articles were analyzed for ML applications in the field of FRP retrofitting, including flexural and shear strengthening of RC beams, flexural strengthening of slabs, confinement and compressive strength of columns, and FRP bond strength. The results reveal that 32% of the reviewed studies focused on the application of ML techniques to the flexural and shear strengthening of RC beams, 32% on the confinement and compressive strength of columns, 6.5% on the flexural strengthening of slabs, 22% on FRP bond strength, 6.5% on materials, and 1% on beam–column joints. This research also revealed that the application of various ML algorithms has shown a significant improvement in resistance prediction accuracy as compared with the existing empirical solutions. Supervised learning techniques were the most favorable learning method due to their good generalization, interpretability, adaptability, and predictive efficiency. In addition, the selection of suitable ML algorithms and optimization techniques is found to be mainly dictated by the nature of the problem and the characteristics of the dataset. Nonetheless, selecting the most appropriate ML model and optimization algorithm for each specific application remains a challenge, given that each algorithm is developed with different principles and methodologies.",True,True,True,True,True,False,False,True
https://openalex.org/W4382369588,https://doi.org/10.3390/ma16134671,Prediction and Global Sensitivity Analysis of Long-Term Deflections in Reinforced Concrete Flexural Structures Using Surrogate Models,2023,Materials,1996-1944,True,https://www.mdpi.com/1996-1944/16/13/4671/pdf?version=1688009258,14,5,W.J. Dan,Anhui University of Science and Technology,Kriging;Support vector machine;Surrogate model;Multilayer perceptron;Artificial neural network,"Reinforced concrete (RC) is the result of a combination of steel reinforcing rods (which have high tensile) and concrete (which has high compressive strength). Additionally, the prediction of long-term deformations of RC flexural structures and the magnitude of the influence of the relevant material and geometric parameters are important for evaluating their serviceability and safety throughout their life cycles. Empirical methods for predicting the long-term deformation of RC structures are limited due to the difficulty of considering all the influencing factors. In this study, four popular surrogate models, i.e., polynomial chaos expansion (PCE), support vector regression (SVR), Kriging, and radial basis function (RBF), are used to predict the long-term deformation of RC structures. The surrogate models were developed and evaluated using RC simply supported beam examples, and experimental datasets were collected for comparison with common machine learning models (back propagation neural network (BP), multilayer perceptron (MLP), decision tree (DT) and linear regression (LR)). The models were tested using the statistical metrics R2, RAAE, RMAE, RMSE, VAF, PI, A10−index and U95. The results show that all four proposed models can effectively predict the deformation of RC structures, with PCE and SVR having the best accuracy, followed by the Kriging model and RBF. Moreover, the prediction accuracy of the surrogate model is much lower than that of the empirical method and the machine learning model in terms of the RMSE. Furthermore, a global sensitivity analysis of the material and geometric parameters affecting structural deflection using PCE is proposed. It was found that the geometric parameters are more influential than the material parameters. Additionally, there is a coupling effect between material and geometric parameters that works together to influence the long-term deflection of RC structures.",True,True,True,True,True,False,False,True
https://openalex.org/W4388279358,https://doi.org/10.1155/2023/9761154,Condition Assessment of Highway Bridges Using Textual Data and Natural Language Processing- (NLP-) Based Machine Learning Models,2023,Structural Control and Health Monitoring,1545-2255,True,https://downloads.hindawi.com/journals/schm/2023/9761154.pdf,14,4,De‐Cheng Feng,Southeast University,Bridge (graph theory);Computer science;Artificial intelligence;Task (project management);Word (group theory),"Condition rating of bridges is specified in many countries since it provides a basis for the decision-making of maintenance actions such as repair, strengthening, or limitation of passing vehicle weight. In practice, professional engineers check the textual description of damages to bridge members, such as girders, bearings, expansion joints, and piers that are acquired from periodic inspections, and then make a rating of the bridge condition. The task is time-consuming and labor-intensive due to the large amount of detailed data buried in the inspection reports. In this paper, a natural language processing- (NLP-) based machine learning (ML) approach is proposed for automated and fast bridge condition rating, which can efficiently extract the information of deficiencies in bridge members. The proposed approach involves three major steps, say, data repository establishment, NLP-based textual data processing, and ML-based bridge condition rating prediction. The data repository is established with the inspection reports of 263 concrete bridges, and in total there, are four condition levels for the bridges. Then, the NLP-based textual data processing approach is implemented to calculate the word frequency and the word clouds to visualize the characteristics of bridges in different condition levels. Finally, four typical ML techniques are adopted to generate the predictive model of the bridge condition rating. The results indicate that the NLP-based ML prediction model has an accuracy of 89% and is very efficient so that it can be used for large-scale applications such as condition rating for regional-level bridges.",True,True,True,True,True,False,False,True
https://openalex.org/W4206642485,https://doi.org/10.3311/ppci.19323,Efficiency of Hybrid Algorithms for Estimating the Shear Strength of Deep Reinforced Concrete Beams,2022,Periodica Polytechnica Civil Engineering,0553-6626,True,https://pp.bme.hu/ci/article/download/19323/9314,14,3,Mohammad Sadegh Barkhordari,Amirkabir University of Technology,Particle swarm optimization;Reinforced concrete;Structural engineering;Beam (structure);Span (engineering),"Earthquakes occurred in recent years have highlighted the need to examine the strength of reinforced concrete (RC) members. RC beams are one of the elements of reinforced concrete structures. Due to the dramatic increase in the population and the number of medium/high-rise buildings, in recent years, the beams of buildings have been mainly designed and executed in the type of deep beams. In this study, the artificial neural network (ANN) with optimization algorithms, including particle swarm optimization (PSO), Archimedes optimization algorithm (AOA), and sparrow search algorithm (SSA), are used to determine the shear strength of reinforced concrete deep (RCD) beams. 271 samples from experimental tests are employed to develop algorithms. The results of this study, design codes equations, and previous research are compared. Comparison between the results shows that the PSO-ANN algorithm is more accurate than previous methods. Finally, SHApley Additive exPlanations (SHAP) method is utilized to explain the predictions. SHAP reveals that the beam span and the ratio of the beam span to beam depth have the highest impact in predicting shear strength.",True,True,False,True,True,False,False,True
https://openalex.org/W4293237562,https://doi.org/10.1155/2022/5504283,Machine Learning-Based Fragility Assessment of Reinforced Concrete Buildings,2022,Computational Intelligence and Neuroscience,1687-5265,True,https://downloads.hindawi.com/journals/cin/2022/5504283.pdf,14,4,Abdur Rasheed,,Fragility;Gene expression programming;Artificial neural network;Backpropagation;Computer science,"In the past, large earthquakes caused the collapse of infrastructure and killed thousands of people in Pakistan, a seismically active region. Therefore, the seismic assessment of infrastructure is a dire need that can be done using the fragility analysis. This study focuses on the fragility analysis of school buildings in Muzaffarabad district, seismic zone-4 of Pakistan. Fragility curves were developed using incremental dynamic analysis (IDA); however, the numerical analysis is computationally time-consuming and expensive. Therefore, soft computing techniques such as Artificial Neural Network (ANN) and Gene Expression Programming (GEP) were employed as alternative methods to establish the fragility curves for the prediction of seismic performance. The optimized ANN model [5-25-1] was used. The feedforward backpropagation network was considered in this study. To achieve a reliable model, 70% of the data was selected for training and 15% for validation and 15% of data was used for testing the model. Similarly, the GEP model was also employed to predict the fragility curves. The results of both ANN and GEP were compared based on the coefficient of determination, <i>R</i> <sup>2</sup>. The ANN model accurately predicts the global drift values with <i>R</i> <sup>2</sup> equal to 0.938 compared to the GEP model having <i>R</i> <sup>2</sup> equal to 0.87.",True,True,False,True,True,False,False,True
https://openalex.org/W4411862477,https://doi.org/10.1038/s41598-025-04762-2,Machine learning prediction and explainability analysis of high strength glass powder concrete using SHAP PDP and ICE,2025,Scientific Reports,2045-2322,True,https://www.nature.com/articles/s41598-025-04762-2.pdf,13,9,Muhammad Sarmad Mahmood,,Cementitious;Superplasticizer;Compressive strength;Materials science;Curing (chemistry),"Achieving high-strength concrete (HSC) with sustainable supplementary cementitious materials (SCMs) remains a significant challenge in the construction industry. Although glass powder has shown promise as a partial cement substitute, its specific impact on HSC growth is still unclear. This study aims to evaluate the compressive strength (CS) of high strength glass-powder concrete (HSGPC) using machine learning (ML) models and enhance predictive accuracy through hybrid optimization techniques. A dataset comprising 598 points was compiled, considering cement, glass powder, aggregates, water, superplasticizer, and curing days as key input parameters. Three standalone ML models-K-Nearest Neighbors (KNN), Random Forest (RF), and Extreme Gradient Boosting (XGB)-were trained, with RF achieving R² = 0.963 and XGB achieving R² = 0.946 on the test set. To further enhance performance, XGB was optimized using Particle Swarm Optimization (PSO), Firefly Algorithm (FA), and Grey Wolf Optimizer (GWO). Among these, XGB-GWO demonstrated the highest accuracy, with R² improving to 0.991 and MSE decreasing significantly from 83.95 to 14.42, resulting in an 82.82% error reduction. SHAP, PDP, and ICE analyses identified superplasticizer dosage, curing days, and coarse aggregate as the most influential parameters affecting compressive strength (CS). PDP and ICE validated these findings, showing reduced strength gains beyond 600 kg/m³ of cement and a decline beyond 800 kg/m³ of coarse aggregate. This study highlights the potential of ML-driven optimization for sustainable concrete design, offering an efficient, data-driven approach to optimizing material proportions for high-strength, eco-friendly concrete.",True,True,True,True,True,False,False,True
https://openalex.org/W4412748645,https://doi.org/10.1038/s41598-025-13176-z,Compressive strength modelling of cenosphere and copper slag-based geopolymer concrete using deep learning model,2025,Scientific Reports,2045-2322,True,https://www.nature.com/articles/s41598-025-13176-z.pdf,13,5,G. K. Arunvivek,Sri Venkateswara University,Geopolymer;Compressive strength;Geopolymer cement;Cenosphere;Slag (welding),"Geopolymer concrete (GPC) is an eco-friendly alternative for conventional concrete. It exploits industrial by-products in production to reduce the environmental impact and improve sustainability. This study focuses on envisaging the 28-day compressive strength of cenosphere-based geopolymer concrete incorporating copper slag using Artificial Neural Networks (ANN). The assimilation of ANN models in predicting the compressive strength of cenosphere-based geopolymer concrete with copper slag offers a promising approach to sustainable construction. By precisely forecasting the compressive strength of concrete based on the ingredient proportions, these models can rationalise the design process. The test results signposted that the developed model gives higher accuracy (> 98.6%), capability and flexibility in predicting the compressive strength of geo-polymer concrete incorporated with cenosphere and copper slag.",True,True,True,True,True,False,False,True
https://openalex.org/W4413210263,https://doi.org/10.1186/s44147-025-00706-9,A hybrid machine learning method of support vector regression with particle swarm optimization for predicting IRI in continuously reinforced concrete pavement,2025,Journal of Engineering and Applied Science,1110-1903,True,https://link.springer.com/content/pdf/10.1186/s44147-025-00706-9.pdf,13,3,Ali Alnaqbi,University of Sharjah,Support vector machine;Particle swarm optimization;Interpretability;Benchmark (surveying);Computer science,"Abstract For efficient maintenance planning and long-term performance assessment of continuously reinforced concrete pavement (CRCP), an accurate estimate of the International Roughness Index (IRI) is necessary. In order to forecast IRI using data taken from the Long-Term Pavement Performance (LTPP) database, this study proposes a hybrid machine learning model that combines Support Vector Regression (SVR) and Particle Swarm Optimization (PSO). Incorporating structural, climatic, and traffic-related variables, 395 observations from 33 CRCP sections were used. The PSO algorithm was employed to optimize SVR hyperparameters, resulting in enhanced model accuracy and stability. The proposed PSO-SVR model achieved outstanding predictive performance with an average RMSE of 0.04116 and an R 2 of 0.99058 across fivefold cross-validation, outperforming benchmark models including Decision Tree, Random Forest, and XGBoost. By highlighting important input characteristics affecting IRI, variable importance analysis and 3D interaction plots improved the interpretability of the model even more. The outcomes show the PSO-SVR framework's superiority and dependability, underscoring its potential as a strong decision-support tool for pavement management and performance forecasting in rigid pavement systems.",True,True,False,True,True,False,False,True
https://openalex.org/W4414577107,https://doi.org/10.53941/bci.2025.100007,Prediction of Chloride Resistance Level in Concrete Using Optimized Tree-Based Machine Learning Models,2025,Bulletin of Computational Intelligence,3083-4643,True,https://media.sciltp.com/articles/2509001339/2509001339.pdf,13,5,Mohamed Ghrici,Hassiba Benbouali University of Chlef,Machine learning;Random forest;Artificial intelligence;Interpretability;Hyperparameter,"The durability of reinforced concrete structures in chloride-rich environments remains a major concern in infrastructure design, particularly in coastal regions. While standardized laboratory procedures provide reliable quantification of chloride ingress resistance, they are often time-consuming, costly, and unsuitable for early-stage mix design. This study proposes a data-driven framework for predicting the chloride resistance level of concrete using tree-based machine learning (ML) classifiers. A comprehensive experimental dataset was utilized to train and validate three ML models: Decision Tree Classifier (DTC), Random Forest Classifier (RFC), and CatBoost Classifier (CatBC). Extensive hyperparameter tuning was performed using the Optuna framework with 2000 trials per model to enhance predictive performance. Among the tested models, CatBC outperformed its counterparts with a test accuracy of 0.95 and weighted F1-score of 0.85. Feature importance analyses using SHAP values, Prediction Values Change, and other CatBoost interpretability tools consistently identified the water-to-binder ratio, superplasticizer content, test age, and aggregate proportions as key predictors of chloride resistance. The findings demonstrate that machine learning offers a fast, cost-effective, and accurate alternative for classifying concrete’s chloride resistance, supporting informed decision-making in mix design and service-life assessment.",True,True,False,True,True,False,False,True
https://openalex.org/W4401876952,https://doi.org/10.1515/rams-2024-0050,Predicting mechanical properties of sustainable green concrete using novel machine learning: Stacking and gene expression programming,2024,REVIEWS ON ADVANCED MATERIALS SCIENCE,1605-8127,True,https://www.degruyterbrill.com/document/doi/10.1515/rams-2024-0050/pdf,13,8,Muhammad Waqas Ashraf,Ministry of Education of the People's Republic of China,Stacking;Gene expression programming;Materials science;Expression (computer science);Composite material,"Abstract Using rice husk ash (RHA) as a cement substitute in concrete production has potential benefits, including cement consumption and mitigating environmental effects. The feasibility of RHA on concrete strength was investigated in this research by predicting the split tensile strength (SPT) and flexural strength (FS) of RHA concrete (RHAC). The study used machine learning (ML) methods such as ensemble stacking and gene expression programming (GEP). The stacking model was improved using base learner configurations ML models, such as, random forest (RF), support vector regression, and gradient boosting regression. The proposed models were validated by statistical tests and external validation criteria. Moreover, the effect of input parameters was investigated using Shapley adaptive exPlanations (SHAP) for RF and parametric analysis for GEP-based models. The analysis revealed that the stacking ensemble integrates base learner predictions and demonstrated superior performance, with R values greater than 0.98 and 0.96. Mean absolute error and root mean square error values for both SPT and FS were 0.23, 0.3, 0.5, and 0.7 MPA, respectively. The SHAP analysis demonstrated water, cement, superplasticizer, and age as influential parameters for the RHAC strength. Furthermore, the SPT and FS of RHAC can be predicted with an acceptable error using the GEP expressions in the standard design procedure.",True,False,True,True,True,False,False,True
https://openalex.org/W4395031218,https://doi.org/10.3390/buildings14051198,Prediction of the Properties of Vibro-Centrifuged Variatropic Concrete in Aggressive Environments Using Machine Learning Methods,2024,Buildings,2075-5309,True,https://www.mdpi.com/2075-5309/14/5/1198/pdf?version=1713882923,13,10,Alexey N. Beskopylny,Don State Technical University,Mean squared error;Mean absolute percentage error;Compressive strength;Extreme learning machine;Computer science,"In recent years, one of the most promising areas in modern concrete science and the technology of reinforced concrete structures is the technology of vibro-centrifugation of concrete, which makes it possible to obtain reinforced concrete elements with a variatropic structure. However, this area is poorly studied and there is a serious deficiency in both scientific and practical terms, expressed in the absence of a systematic knowledge of the life cycle management processes of vibro-centrifuged variatropic concrete. Artificial intelligence methods are seen as one of the most promising methods for improving the process of managing the life cycle of such concrete in reinforced concrete structures. The purpose of the study is to develop and compare machine learning algorithms based on ridge regression, decision tree and extreme gradient boosting (XGBoost) for predicting the compressive strength of vibro-centrifuged variatropic concrete using a database of experimental values obtained under laboratory conditions. As a result of laboratory tests, a dataset of 664 samples was generated, describing the influence of aggressive environmental factors (freezing–thawing, chloride content, sulfate content and number of wetting–drying cycles) on the final strength characteristics of concrete. The use of analytical techniques to extract additional knowledge from data contributed to improving the resulting predictive properties of machine learning models. As a result, the average absolute percentage error (MAPE) for the best XGBoost algorithm was 2.72%, mean absolute error (MAE) = 1.134627, mean squared error (MSE) = 4.801390, root-mean-square error (RMSE) = 2.191208 and R2 = 0.93, which allows to conclude that it is possible to use “smart” algorithms to improve the life cycle management process of vibro-centrifuged variatropic concrete, by reducing the time required for the compressive strength assessment of new structures.",True,True,True,True,True,False,False,True
https://openalex.org/W4396720748,https://doi.org/10.1016/j.mtcomm.2024.109150,Optimizing compressive strength of quaternary-blended cement concrete through ensemble-instance-based machine learning,2024,Materials Today Communications,2352-4928,True,https://purehost.bath.ac.uk/ws/files/335657191/MTCOMM-D-24-03213-R2.pdf,13,4,Ammar Babiker,Sudan University of Science and Technology,Materials science;Compressive strength;Quaternary;Composite material;Cement,,True,True,True,True,True,False,False,True
https://openalex.org/W4405897685,https://doi.org/10.1038/s41598-024-83476-3,Petrological controls on the engineering properties of carbonate aggregates through a machine learning approach,2024,Scientific Reports,2045-2322,True,https://www.nature.com/articles/s41598-024-83476-3.pdf,13,10,Javid Hussain,Australian National University,Petrography;Gradient boosting;Geology;Calcite;Boosting (machine learning),"Rock aggregates have been extensively exploited in the construction sector, and the associated engineering features play a critical role in their application. The main aim of this research is to assess the impact of petrographic characteristics on the engineering properties of carbonate rocks. A total of 45 carbonate rock samples from different geological formations within the Salt Range (Western Himalayan Ranges, Pakistan) were subjected to comprehensive petrographic analyses and standard aggregate quality control tests. The engineering characteristics encompassed Los Angeles abrasion value, aggregate crushing value, aggregate impact value, specific gravity, water absorption, and unconfined compressive strength, whereas petrographic examination of thin sections quantified the mineralogical composition. Statistical methods and machine learning models have been applied to elucidate the relationships between the petrographic and engineering features of the aggregates and establish potential predictive capability. The analysis identified clay, calcite, feldspar, and dolomite as the primary determinants for the engineering behavior of carbonate aggregates. Although multiple regression analyses produced R² values exceeding 0.84, the multiple regression equations did not provide substantial insights into the impact of all petrographic parameters on engineering properties. To enhance predictive accuracy, advanced machine learning models, including Random Forest, Gradient Boosting, Multi-Layer Perceptron, and Categorical Boosting, were applied. Among these, the Gradient Boosting model demonstrated superior predictive capability, overcoming both traditional regression methods and other machine learning algorithms as validated through the Taylor diagram and ranking system (i.e., r = 0.998, R² = 997, Root mean square error = 0.075, Variance Accounted For = 99.50%, Mean Absolute Percentage Error = 0.385%, Alpha 20 Index = 100, and performance index = 0.975). These results highlight the ability of machine learning techniques to provide a more effective and reliable prediction of aggregate engineering properties based on petrographic data. This approach offers significant advantages in the preliminary assessment of aggregate suitability, contributing to more efficient resource allocation in construction projects.",True,True,True,True,True,False,False,True
https://openalex.org/W4321434577,https://doi.org/10.1155/2023/9715120,Computational Intelligence-Based Structural Health Monitoring of Corroded and Eccentrically Loaded Reinforced Concrete Columns,2023,Shock and Vibration,1070-9622,True,https://downloads.hindawi.com/journals/sv/2023/9715120.pdf,13,7,Somain Sharma,Punjab Engineering College,Serviceability (structure);Mean absolute percentage error;Support vector machine;Artificial neural network;Residual,"Corrosion of embedded steel reinforcement is the prime influencing factor that deteriorates the structural performance and reduces the serviceability of reinforced concrete (RC) structures, especially during earthquakes. In structural elements, RC columns play a vital role in transferring the superstructure’s load to the substructure. The deterioration of RC columns can affect the structures’ overall performance. Hence, it becomes essential to estimate the remaining life of deteriorated RC columns. In the literature, only limited analytical models are available to calculate the remaining life of corroded and eccentrically loaded RC columns. As the number of dependent parameters increases, assessing the residual life of the structural elements and providing a practically applicable suitable model become very complex. Machine learning (ML)-based prediction models are beneficial in dealing with such complex databases. In this article, an ML-based artificial neural network (ANN), Gaussian process regression (GPR), and support vector machine (SVM) algorithms have been applied to estimate the residual strength of corroded and eccentrically loaded RC columns. The performance of the analytical and ML models is accessed using commonly used performance indices, namely, the coefficient of determination (R2), root mean square error (RMSE), mean absolute error (MAE), mean absolute percentage error (MAPE), a-20 index, and Nash–Sutcliffe (NS). The results of the proposed ANN model have been compared with the existing analytical model to identify the suitability of the best model. Based on performance analysis, the precision of the GPR and SVM models is lower than that of the ANN model. The processed results revealed that the R2 value of the ANN model for training, testing, and validation datasets is 0.9908, 0.9757, and 0.9855, respectively. The MAPE, MAE, RMSE, NS, and a-20 index for all the datasets are 8.31%, 48.35 kN, 72.53 kN, 0.9886, and 0.8978, respectively. The precision of the ANN model in terms of the coefficient of determination is 225.77% higher than that of the analytical model. The sensitivity analysis demonstrates that the compressive strength of concrete plays the most significant role in the load-carrying capacity of corroded and eccentrically loaded RC columns. The proposed ANN model is reliable, accurate, fast, and cost effective. This model can also be used as a structural health-monitoring tool to detect the early damages in the RC columns.",True,True,False,True,True,False,False,True
https://openalex.org/W4312877978,https://doi.org/10.1109/access.2022.3224184,A Novel Hybrid Deep Neural Network Prediction Model for Shield Tunneling Machine Thrust,2022,IEEE Access,2169-3536,True,https://ieeexplore.ieee.org/ielx7/6287639/6514899/09961184.pdf,13,4,Cheng Chen,Soochow University,Computer science;Overfitting;Artificial neural network;Mean squared error;Thrust,"Shield thrust is a critical operational parameter during shield driving, which is of vital significance for adjusting operational parameters and ensuring efficient and safe propulsion of shield tunneling machine. In this paper, a novel hybrid prediction model (CLM) combining attention mechanism, convolutional neural networks (CNN) and Bi-directional long short-term memory (BiLSTM) network is proposed for shield thrust prediction. Correlation analysis based on Maximal Information Coefficient (MIC) between the thrust and other parameters is first conducted to select optimal parameters and reduce input dimension. An attention mechanism is introduced into CNN to distinguish the importance of different features, with the convolution layer and pooling layer further extracting dimension features of the data. Then, a BiLSTM neural network integrating first attention layer is employed to extract time-varying characteristics of the data, with a second attention layer added to capture important time information. Field data during shield cutting bridge piles are investigated to support and validate the effectiveness and superiority of the proposed method. Results show that the proposed CLM model are general enough to avoid overfitting problems and have good performance at prediction. The predicted value match reasonably well the monitoring data, with coefficient of determination (R <sup xmlns:mml=""http://www.w3.org/1998/Math/MathML"" xmlns:xlink=""http://www.w3.org/1999/xlink"">2</sup> ) equaling to 0.85, root mean square error (RMSE) equaling to 0.05, mean absolute error (MAE) equaling to 0.02. The CLM model in this paper can accurately predict the thrust even under complicated construction conditions, which provides reference for similar industrial application.",True,True,False,True,True,False,False,True
https://openalex.org/W4403250040,https://doi.org/10.3390/computation12100202,Explainable Boosting Machine Learning for Predicting Bond Strength of FRP Rebars in Ultra High-Performance Concrete,2024,Computation,2079-3197,True,https://doi.org/10.3390/computation12100202,12,3,Alireza Mahmoudian,Shahid Rajaee Teacher Training University,Boosting (machine learning);Fibre-reinforced plastic;Bond strength;Structural engineering;Composite material,"Aiming at evaluating the bond strength of fiber-reinforced polymer (FRP) rebars in ultra-high-performance concrete (UHPC), boosting machine learning (ML) models have been developed using datasets collected from previous experiments. The considered variables in this study are rebar type and diameter, elastic modulus and tensile strength of rebars, concrete compressive strength and cover, embedment length, and test method. The dataset contains two test methods: pullout tests and beam tests. Four types of rebar, including carbon fiber-reinforced polymer (CFRP), glass fiber-reinforced polymer (GFRP), basalt, and steel rebars, were considered. The boosting ML models applied in this study include AdaBoost, CatBoost, Gradient Boosting, XGBoost, and Hist Gradient Boosting. After hyperparameter tuning, these models demonstrated significant improvements in predictive accuracy, with XGBoost achieving the highest R2 score of 0.95 and the lowest Root Mean Square Error (RMSE) of 2.21. Shapley values analysis revealed that tensile strength, elastic modulus, and embedment length are the most critical factors influencing bond strength. The findings offer valuable insights for applying ML models in predicting bond strength in FRP-reinforced UHPC, providing a practical tool for structural engineering.",True,True,False,True,True,False,False,True
