scenario,outer_fold,protocol,alpha,model,margin,inner_r_all,inner_coverage,feasible,chosen,reason,action_set,confidence
failure_mode,1,source,0.05,RandomForest,,0.0,0.0,True,False,,act_on_confidence,1.0
failure_mode,1,source,0.05,ExtraTrees,,0.4019,1.0,False,False,,act_on_confidence,0.0
failure_mode,1,source,0.05,ExtraTrees,,0.4019,1.0,False,False,,act_on_confidence,0.2
failure_mode,1,source,0.05,ExtraTrees,,0.37025,0.9082,False,False,,act_on_confidence,0.4
failure_mode,1,source,0.05,ExtraTrees,,0.26266,0.4589,False,False,,act_on_confidence,0.6
failure_mode,1,source,0.05,ExtraTrees,,0.0981,0.1297,False,False,,act_on_confidence,0.8
failure_mode,1,source,0.05,ExtraTrees,,0.00633,0.0063,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,1.0
failure_mode,1,source,0.1,RandomForest,,0.4019,1.0,False,False,,act_on_confidence,0.0
failure_mode,1,source,0.1,RandomForest,,0.4019,1.0,False,False,,act_on_confidence,0.2
failure_mode,1,source,0.1,RandomForest,,0.37025,0.8481,False,False,,act_on_confidence,0.4
failure_mode,1,source,0.1,RandomForest,,0.23734,0.3608,False,False,,act_on_confidence,0.6
failure_mode,1,source,0.1,RandomForest,,0.12658,0.1361,False,False,,act_on_confidence,0.8
failure_mode,1,source,0.1,RandomForest,,0.0,0.0,True,False,,act_on_confidence,1.0
failure_mode,1,source,0.1,ExtraTrees,,0.4019,1.0,False,False,,act_on_confidence,0.0
failure_mode,1,source,0.1,ExtraTrees,,0.4019,1.0,False,False,,act_on_confidence,0.2
failure_mode,1,source,0.1,ExtraTrees,,0.37025,0.9082,False,False,,act_on_confidence,0.4
failure_mode,1,source,0.1,ExtraTrees,,0.26266,0.4589,False,False,,act_on_confidence,0.6
failure_mode,1,source,0.1,ExtraTrees,,0.0981,0.1297,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,0.8
failure_mode,1,source,0.1,ExtraTrees,,0.00633,0.0063,True,False,,act_on_confidence,1.0
failure_mode,1,source,0.2,RandomForest,,0.4019,1.0,False,False,,act_on_confidence,0.0
failure_mode,1,source,0.2,RandomForest,,0.4019,1.0,False,False,,act_on_confidence,0.2
failure_mode,1,source,0.2,RandomForest,,0.37025,0.8481,False,False,,act_on_confidence,0.4
failure_mode,1,source,0.2,RandomForest,,0.23734,0.3608,False,False,,act_on_confidence,0.6
failure_mode,1,source,0.2,RandomForest,,0.12658,0.1361,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,0.8
failure_mode,1,source,0.2,RandomForest,,0.0,0.0,True,False,,act_on_confidence,1.0
failure_mode,1,source,0.2,ExtraTrees,,0.4019,1.0,False,False,,act_on_confidence,0.0
failure_mode,1,source,0.2,ExtraTrees,,0.4019,1.0,False,False,,act_on_confidence,0.2
failure_mode,1,source,0.2,ExtraTrees,,0.37025,0.9082,False,False,,act_on_confidence,0.4
failure_mode,1,source,0.2,ExtraTrees,,0.26266,0.4589,False,False,,act_on_confidence,0.6
failure_mode,1,source,0.2,ExtraTrees,,0.0981,0.1297,True,False,,act_on_confidence,0.8
failure_mode,1,source,0.2,ExtraTrees,,0.00633,0.0063,True,False,,act_on_confidence,1.0
failure_mode,1,source,0.05,RandomForest,,0.06962,0.4747,False,False,,release_when_not_dangerous,0.0
failure_mode,1,source,0.05,RandomForest,,0.06962,0.4747,False,False,,release_when_not_dangerous,0.2
failure_mode,1,source,0.05,RandomForest,,0.05696,0.3671,False,False,,release_when_not_dangerous,0.4
failure_mode,1,source,0.05,RandomForest,,0.00316,0.057,True,False,,release_when_not_dangerous,0.6
failure_mode,1,source,0.05,RandomForest,,0.0,0.0063,True,False,,release_when_not_dangerous,0.8
failure_mode,1,source,0.05,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,1,source,0.05,ExtraTrees,,0.0443,0.4241,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,1,source,0.05,ExtraTrees,,0.0443,0.4241,True,False,,release_when_not_dangerous,0.2
failure_mode,1,source,0.05,ExtraTrees,,0.03797,0.3766,True,False,,release_when_not_dangerous,0.4
failure_mode,1,source,0.05,ExtraTrees,,0.01266,0.1139,True,False,,release_when_not_dangerous,0.6
failure_mode,1,source,0.05,ExtraTrees,,0.0,0.0285,True,False,,release_when_not_dangerous,0.8
failure_mode,1,source,0.05,ExtraTrees,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,1,source,0.1,RandomForest,,0.06962,0.4747,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,1,source,0.1,RandomForest,,0.06962,0.4747,True,False,,release_when_not_dangerous,0.2
failure_mode,1,source,0.1,RandomForest,,0.05696,0.3671,True,False,,release_when_not_dangerous,0.4
failure_mode,1,source,0.1,RandomForest,,0.00316,0.057,True,False,,release_when_not_dangerous,0.6
failure_mode,1,source,0.1,RandomForest,,0.0,0.0063,True,False,,release_when_not_dangerous,0.8
failure_mode,1,source,0.1,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,1,source,0.1,ExtraTrees,,0.0443,0.4241,True,False,,release_when_not_dangerous,0.0
failure_mode,1,source,0.1,ExtraTrees,,0.0443,0.4241,True,False,,release_when_not_dangerous,0.2
failure_mode,1,source,0.1,ExtraTrees,,0.03797,0.3766,True,False,,release_when_not_dangerous,0.4
failure_mode,1,source,0.1,ExtraTrees,,0.01266,0.1139,True,False,,release_when_not_dangerous,0.6
failure_mode,1,source,0.1,ExtraTrees,,0.0,0.0285,True,False,,release_when_not_dangerous,0.8
failure_mode,1,source,0.1,ExtraTrees,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,1,source,0.2,RandomForest,,0.06962,0.4747,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,1,source,0.2,RandomForest,,0.06962,0.4747,True,False,,release_when_not_dangerous,0.2
failure_mode,1,source,0.2,RandomForest,,0.05696,0.3671,True,False,,release_when_not_dangerous,0.4
failure_mode,1,source,0.2,RandomForest,,0.00316,0.057,True,False,,release_when_not_dangerous,0.6
failure_mode,1,source,0.2,RandomForest,,0.0,0.0063,True,False,,release_when_not_dangerous,0.8
failure_mode,1,source,0.2,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,1,source,0.2,ExtraTrees,,0.0443,0.4241,True,False,,release_when_not_dangerous,0.0
failure_mode,1,source,0.2,ExtraTrees,,0.0443,0.4241,True,False,,release_when_not_dangerous,0.2
failure_mode,1,source,0.2,ExtraTrees,,0.03797,0.3766,True,False,,release_when_not_dangerous,0.4
failure_mode,1,source,0.2,ExtraTrees,,0.01266,0.1139,True,False,,release_when_not_dangerous,0.6
failure_mode,1,source,0.2,ExtraTrees,,0.0,0.0285,True,False,,release_when_not_dangerous,0.8
failure_mode,1,source,0.2,ExtraTrees,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,2,random,0.05,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,random,0.05,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,random,0.05,RandomForest,,0.32177,0.9653,False,False,,act_on_confidence,0.4
failure_mode,2,random,0.05,RandomForest,,0.25552,0.7792,False,False,,act_on_confidence,0.6
failure_mode,2,random,0.05,RandomForest,,0.17035,0.5615,False,False,,act_on_confidence,0.8
failure_mode,2,random,0.05,RandomForest,,0.0,0.0694,True,False,,act_on_confidence,1.0
failure_mode,2,random,0.05,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,random,0.05,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,random,0.05,ExtraTrees,,0.32177,0.9842,False,False,,act_on_confidence,0.4
failure_mode,2,random,0.05,ExtraTrees,,0.28076,0.8423,False,False,,act_on_confidence,0.6
failure_mode,2,random,0.05,ExtraTrees,,0.21451,0.6751,False,False,,act_on_confidence,0.8
failure_mode,2,random,0.05,ExtraTrees,,0.00631,0.0915,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,1.0
failure_mode,2,random,0.1,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,random,0.1,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,random,0.1,RandomForest,,0.32177,0.9653,False,False,,act_on_confidence,0.4
failure_mode,2,random,0.1,RandomForest,,0.25552,0.7792,False,False,,act_on_confidence,0.6
failure_mode,2,random,0.1,RandomForest,,0.17035,0.5615,False,False,,act_on_confidence,0.8
failure_mode,2,random,0.1,RandomForest,,0.0,0.0694,True,False,,act_on_confidence,1.0
failure_mode,2,random,0.1,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,random,0.1,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,random,0.1,ExtraTrees,,0.32177,0.9842,False,False,,act_on_confidence,0.4
failure_mode,2,random,0.1,ExtraTrees,,0.28076,0.8423,False,False,,act_on_confidence,0.6
failure_mode,2,random,0.1,ExtraTrees,,0.21451,0.6751,False,False,,act_on_confidence,0.8
failure_mode,2,random,0.1,ExtraTrees,,0.00631,0.0915,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,1.0
failure_mode,2,random,0.2,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,random,0.2,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,random,0.2,RandomForest,,0.32177,0.9653,False,False,,act_on_confidence,0.4
failure_mode,2,random,0.2,RandomForest,,0.25552,0.7792,False,False,,act_on_confidence,0.6
failure_mode,2,random,0.2,RandomForest,,0.17035,0.5615,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,0.8
failure_mode,2,random,0.2,RandomForest,,0.0,0.0694,True,False,,act_on_confidence,1.0
failure_mode,2,random,0.2,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,random,0.2,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,random,0.2,ExtraTrees,,0.32177,0.9842,False,False,,act_on_confidence,0.4
failure_mode,2,random,0.2,ExtraTrees,,0.28076,0.8423,False,False,,act_on_confidence,0.6
failure_mode,2,random,0.2,ExtraTrees,,0.21451,0.6751,False,False,,act_on_confidence,0.8
failure_mode,2,random,0.2,ExtraTrees,,0.00631,0.0915,True,False,,act_on_confidence,1.0
failure_mode,2,random,0.05,RandomForest,,0.03785,0.6372,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,2,random,0.05,RandomForest,,0.03785,0.6372,True,False,,release_when_not_dangerous,0.2
failure_mode,2,random,0.05,RandomForest,,0.03155,0.612,True,False,,release_when_not_dangerous,0.4
failure_mode,2,random,0.05,RandomForest,,0.00315,0.4921,True,False,,release_when_not_dangerous,0.6
failure_mode,2,random,0.05,RandomForest,,0.00315,0.3785,True,False,,release_when_not_dangerous,0.8
failure_mode,2,random,0.05,RandomForest,,0.0,0.0694,True,False,,release_when_not_dangerous,1.0
failure_mode,2,random,0.05,ExtraTrees,,0.05047,0.6498,False,False,,release_when_not_dangerous,0.0
failure_mode,2,random,0.05,ExtraTrees,,0.05047,0.6498,False,False,,release_when_not_dangerous,0.2
failure_mode,2,random,0.05,ExtraTrees,,0.04416,0.6372,True,False,,release_when_not_dangerous,0.4
failure_mode,2,random,0.05,ExtraTrees,,0.01893,0.5394,True,False,,release_when_not_dangerous,0.6
failure_mode,2,random,0.05,ExtraTrees,,0.00315,0.4416,True,False,,release_when_not_dangerous,0.8
failure_mode,2,random,0.05,ExtraTrees,,0.0,0.0852,True,False,,release_when_not_dangerous,1.0
failure_mode,2,random,0.1,RandomForest,,0.03785,0.6372,True,False,,release_when_not_dangerous,0.0
failure_mode,2,random,0.1,RandomForest,,0.03785,0.6372,True,False,,release_when_not_dangerous,0.2
failure_mode,2,random,0.1,RandomForest,,0.03155,0.612,True,False,,release_when_not_dangerous,0.4
failure_mode,2,random,0.1,RandomForest,,0.00315,0.4921,True,False,,release_when_not_dangerous,0.6
failure_mode,2,random,0.1,RandomForest,,0.00315,0.3785,True,False,,release_when_not_dangerous,0.8
failure_mode,2,random,0.1,RandomForest,,0.0,0.0694,True,False,,release_when_not_dangerous,1.0
failure_mode,2,random,0.1,ExtraTrees,,0.05047,0.6498,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,2,random,0.1,ExtraTrees,,0.05047,0.6498,True,False,,release_when_not_dangerous,0.2
failure_mode,2,random,0.1,ExtraTrees,,0.04416,0.6372,True,False,,release_when_not_dangerous,0.4
failure_mode,2,random,0.1,ExtraTrees,,0.01893,0.5394,True,False,,release_when_not_dangerous,0.6
failure_mode,2,random,0.1,ExtraTrees,,0.00315,0.4416,True,False,,release_when_not_dangerous,0.8
failure_mode,2,random,0.1,ExtraTrees,,0.0,0.0852,True,False,,release_when_not_dangerous,1.0
failure_mode,2,random,0.2,RandomForest,,0.03785,0.6372,True,False,,release_when_not_dangerous,0.0
failure_mode,2,random,0.2,RandomForest,,0.03785,0.6372,True,False,,release_when_not_dangerous,0.2
failure_mode,2,random,0.2,RandomForest,,0.03155,0.612,True,False,,release_when_not_dangerous,0.4
failure_mode,2,random,0.2,RandomForest,,0.00315,0.4921,True,False,,release_when_not_dangerous,0.6
failure_mode,2,random,0.2,RandomForest,,0.00315,0.3785,True,False,,release_when_not_dangerous,0.8
failure_mode,2,random,0.2,RandomForest,,0.0,0.0694,True,False,,release_when_not_dangerous,1.0
failure_mode,2,random,0.2,ExtraTrees,,0.05047,0.6498,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,2,random,0.2,ExtraTrees,,0.05047,0.6498,True,False,,release_when_not_dangerous,0.2
failure_mode,2,random,0.2,ExtraTrees,,0.04416,0.6372,True,False,,release_when_not_dangerous,0.4
failure_mode,2,random,0.2,ExtraTrees,,0.01893,0.5394,True,False,,release_when_not_dangerous,0.6
failure_mode,2,random,0.2,ExtraTrees,,0.00315,0.4416,True,False,,release_when_not_dangerous,0.8
failure_mode,2,random,0.2,ExtraTrees,,0.0,0.0852,True,False,,release_when_not_dangerous,1.0
failure_mode,2,source,0.05,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,source,0.05,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,source,0.05,RandomForest,,0.26814,0.8297,False,False,,act_on_confidence,0.4
failure_mode,2,source,0.05,RandomForest,,0.15142,0.2713,False,False,,act_on_confidence,0.6
failure_mode,2,source,0.05,RandomForest,,0.06309,0.0662,False,False,,act_on_confidence,0.8
failure_mode,2,source,0.05,RandomForest,,0.0,0.0,True,False,,act_on_confidence,1.0
failure_mode,2,source,0.05,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,source,0.05,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,source,0.05,ExtraTrees,,0.28707,0.8991,False,False,,act_on_confidence,0.4
failure_mode,2,source,0.05,ExtraTrees,,0.20505,0.47,False,False,,act_on_confidence,0.6
failure_mode,2,source,0.05,ExtraTrees,,0.06625,0.0852,False,False,,act_on_confidence,0.8
failure_mode,2,source,0.05,ExtraTrees,,0.00315,0.0032,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,1.0
failure_mode,2,source,0.1,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,source,0.1,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,source,0.1,RandomForest,,0.26814,0.8297,False,False,,act_on_confidence,0.4
failure_mode,2,source,0.1,RandomForest,,0.15142,0.2713,False,False,,act_on_confidence,0.6
failure_mode,2,source,0.1,RandomForest,,0.06309,0.0662,True,False,,act_on_confidence,0.8
failure_mode,2,source,0.1,RandomForest,,0.0,0.0,True,False,,act_on_confidence,1.0
failure_mode,2,source,0.1,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,source,0.1,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,source,0.1,ExtraTrees,,0.28707,0.8991,False,False,,act_on_confidence,0.4
failure_mode,2,source,0.1,ExtraTrees,,0.20505,0.47,False,False,,act_on_confidence,0.6
failure_mode,2,source,0.1,ExtraTrees,,0.06625,0.0852,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,0.8
failure_mode,2,source,0.1,ExtraTrees,,0.00315,0.0032,True,False,,act_on_confidence,1.0
failure_mode,2,source,0.2,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,source,0.2,RandomForest,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,source,0.2,RandomForest,,0.26814,0.8297,False,False,,act_on_confidence,0.4
failure_mode,2,source,0.2,RandomForest,,0.15142,0.2713,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,0.6
failure_mode,2,source,0.2,RandomForest,,0.06309,0.0662,True,False,,act_on_confidence,0.8
failure_mode,2,source,0.2,RandomForest,,0.0,0.0,True,False,,act_on_confidence,1.0
failure_mode,2,source,0.2,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.0
failure_mode,2,source,0.2,ExtraTrees,,0.33123,1.0,False,False,,act_on_confidence,0.2
failure_mode,2,source,0.2,ExtraTrees,,0.28707,0.8991,False,False,,act_on_confidence,0.4
failure_mode,2,source,0.2,ExtraTrees,,0.20505,0.47,False,False,,act_on_confidence,0.6
failure_mode,2,source,0.2,ExtraTrees,,0.06625,0.0852,True,False,,act_on_confidence,0.8
failure_mode,2,source,0.2,ExtraTrees,,0.00315,0.0032,True,False,,act_on_confidence,1.0
failure_mode,2,source,0.05,RandomForest,,0.0694,0.571,False,False,,release_when_not_dangerous,0.0
failure_mode,2,source,0.05,RandomForest,,0.0694,0.571,False,False,,release_when_not_dangerous,0.2
failure_mode,2,source,0.05,RandomForest,,0.04732,0.4637,True,False,,release_when_not_dangerous,0.4
failure_mode,2,source,0.05,RandomForest,,0.00315,0.0757,True,False,,release_when_not_dangerous,0.6
failure_mode,2,source,0.05,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,0.8
failure_mode,2,source,0.05,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,2,source,0.05,ExtraTrees,,0.07886,0.5584,False,False,,release_when_not_dangerous,0.0
failure_mode,2,source,0.05,ExtraTrees,,0.07886,0.5584,False,False,,release_when_not_dangerous,0.2
failure_mode,2,source,0.05,ExtraTrees,,0.04101,0.4858,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.4
failure_mode,2,source,0.05,ExtraTrees,,0.02524,0.2208,True,False,,release_when_not_dangerous,0.6
failure_mode,2,source,0.05,ExtraTrees,,0.0,0.0126,True,False,,release_when_not_dangerous,0.8
failure_mode,2,source,0.05,ExtraTrees,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,2,source,0.1,RandomForest,,0.0694,0.571,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,2,source,0.1,RandomForest,,0.0694,0.571,True,False,,release_when_not_dangerous,0.2
failure_mode,2,source,0.1,RandomForest,,0.04732,0.4637,True,False,,release_when_not_dangerous,0.4
failure_mode,2,source,0.1,RandomForest,,0.00315,0.0757,True,False,,release_when_not_dangerous,0.6
failure_mode,2,source,0.1,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,0.8
failure_mode,2,source,0.1,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,2,source,0.1,ExtraTrees,,0.07886,0.5584,True,False,,release_when_not_dangerous,0.0
failure_mode,2,source,0.1,ExtraTrees,,0.07886,0.5584,True,False,,release_when_not_dangerous,0.2
failure_mode,2,source,0.1,ExtraTrees,,0.04101,0.4858,True,False,,release_when_not_dangerous,0.4
failure_mode,2,source,0.1,ExtraTrees,,0.02524,0.2208,True,False,,release_when_not_dangerous,0.6
failure_mode,2,source,0.1,ExtraTrees,,0.0,0.0126,True,False,,release_when_not_dangerous,0.8
failure_mode,2,source,0.1,ExtraTrees,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,2,source,0.2,RandomForest,,0.0694,0.571,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,2,source,0.2,RandomForest,,0.0694,0.571,True,False,,release_when_not_dangerous,0.2
failure_mode,2,source,0.2,RandomForest,,0.04732,0.4637,True,False,,release_when_not_dangerous,0.4
failure_mode,2,source,0.2,RandomForest,,0.00315,0.0757,True,False,,release_when_not_dangerous,0.6
failure_mode,2,source,0.2,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,0.8
failure_mode,2,source,0.2,RandomForest,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,2,source,0.2,ExtraTrees,,0.07886,0.5584,True,False,,release_when_not_dangerous,0.0
failure_mode,2,source,0.2,ExtraTrees,,0.07886,0.5584,True,False,,release_when_not_dangerous,0.2
failure_mode,2,source,0.2,ExtraTrees,,0.04101,0.4858,True,False,,release_when_not_dangerous,0.4
failure_mode,2,source,0.2,ExtraTrees,,0.02524,0.2208,True,False,,release_when_not_dangerous,0.6
failure_mode,2,source,0.2,ExtraTrees,,0.0,0.0126,True,False,,release_when_not_dangerous,0.8
failure_mode,2,source,0.2,ExtraTrees,,0.0,0.0,True,False,,release_when_not_dangerous,1.0
failure_mode,3,random,0.05,RandomForest,,0.35016,1.0,False,False,,act_on_confidence,0.0
failure_mode,3,random,0.05,RandomForest,,0.35016,1.0,False,False,,act_on_confidence,0.2
failure_mode,3,random,0.05,RandomForest,,0.34069,0.9653,False,False,,act_on_confidence,0.4
failure_mode,3,random,0.05,RandomForest,,0.26498,0.7823,False,False,,act_on_confidence,0.6
failure_mode,3,random,0.05,RandomForest,,0.20505,0.5615,False,False,,act_on_confidence,0.8
failure_mode,3,random,0.05,RandomForest,,0.01262,0.0726,True,False,,act_on_confidence,1.0
failure_mode,3,random,0.05,ExtraTrees,,0.35016,1.0,False,False,,act_on_confidence,0.0
failure_mode,3,random,0.05,ExtraTrees,,0.35016,1.0,False,False,,act_on_confidence,0.2
failure_mode,3,random,0.05,ExtraTrees,,0.33438,0.9716,False,False,,act_on_confidence,0.4
failure_mode,3,random,0.05,ExtraTrees,,0.28707,0.8297,False,False,,act_on_confidence,0.6
failure_mode,3,random,0.05,ExtraTrees,,0.2082,0.6215,False,False,,act_on_confidence,0.8
failure_mode,3,random,0.05,ExtraTrees,,0.04101,0.1262,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,1.0
failure_mode,3,random,0.1,RandomForest,,0.35016,1.0,False,False,,act_on_confidence,0.0
failure_mode,3,random,0.1,RandomForest,,0.35016,1.0,False,False,,act_on_confidence,0.2
failure_mode,3,random,0.1,RandomForest,,0.34069,0.9653,False,False,,act_on_confidence,0.4
failure_mode,3,random,0.1,RandomForest,,0.26498,0.7823,False,False,,act_on_confidence,0.6
failure_mode,3,random,0.1,RandomForest,,0.20505,0.5615,False,False,,act_on_confidence,0.8
failure_mode,3,random,0.1,RandomForest,,0.01262,0.0726,True,False,,act_on_confidence,1.0
failure_mode,3,random,0.1,ExtraTrees,,0.35016,1.0,False,False,,act_on_confidence,0.0
failure_mode,3,random,0.1,ExtraTrees,,0.35016,1.0,False,False,,act_on_confidence,0.2
failure_mode,3,random,0.1,ExtraTrees,,0.33438,0.9716,False,False,,act_on_confidence,0.4
failure_mode,3,random,0.1,ExtraTrees,,0.28707,0.8297,False,False,,act_on_confidence,0.6
failure_mode,3,random,0.1,ExtraTrees,,0.2082,0.6215,False,False,,act_on_confidence,0.8
failure_mode,3,random,0.1,ExtraTrees,,0.04101,0.1262,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,1.0
failure_mode,3,random,0.2,RandomForest,,0.35016,1.0,False,False,,act_on_confidence,0.0
failure_mode,3,random,0.2,RandomForest,,0.35016,1.0,False,False,,act_on_confidence,0.2
failure_mode,3,random,0.2,RandomForest,,0.34069,0.9653,False,False,,act_on_confidence,0.4
failure_mode,3,random,0.2,RandomForest,,0.26498,0.7823,False,False,,act_on_confidence,0.6
failure_mode,3,random,0.2,RandomForest,,0.20505,0.5615,False,False,,act_on_confidence,0.8
failure_mode,3,random,0.2,RandomForest,,0.01262,0.0726,True,False,,act_on_confidence,1.0
failure_mode,3,random,0.2,ExtraTrees,,0.35016,1.0,False,False,,act_on_confidence,0.0
failure_mode,3,random,0.2,ExtraTrees,,0.35016,1.0,False,False,,act_on_confidence,0.2
failure_mode,3,random,0.2,ExtraTrees,,0.33438,0.9716,False,False,,act_on_confidence,0.4
failure_mode,3,random,0.2,ExtraTrees,,0.28707,0.8297,False,False,,act_on_confidence,0.6
failure_mode,3,random,0.2,ExtraTrees,,0.2082,0.6215,False,False,,act_on_confidence,0.8
failure_mode,3,random,0.2,ExtraTrees,,0.04101,0.1262,True,True,max inner coverage among rules with inner risk <= alpha,act_on_confidence,1.0
failure_mode,3,random,0.05,RandomForest,,0.05047,0.6404,False,False,,release_when_not_dangerous,0.0
failure_mode,3,random,0.05,RandomForest,,0.05047,0.6404,False,False,,release_when_not_dangerous,0.2
failure_mode,3,random,0.05,RandomForest,,0.04732,0.6215,True,False,,release_when_not_dangerous,0.4
failure_mode,3,random,0.05,RandomForest,,0.01577,0.4984,True,False,,release_when_not_dangerous,0.6
failure_mode,3,random,0.05,RandomForest,,0.00315,0.3502,True,False,,release_when_not_dangerous,0.8
failure_mode,3,random,0.05,RandomForest,,0.0,0.0599,True,False,,release_when_not_dangerous,1.0
failure_mode,3,random,0.05,ExtraTrees,,0.05047,0.6467,False,False,,release_when_not_dangerous,0.0
failure_mode,3,random,0.05,ExtraTrees,,0.05047,0.6467,False,False,,release_when_not_dangerous,0.2
failure_mode,3,random,0.05,ExtraTrees,,0.04101,0.6246,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.4
failure_mode,3,random,0.05,ExtraTrees,,0.02208,0.5268,True,False,,release_when_not_dangerous,0.6
failure_mode,3,random,0.05,ExtraTrees,,0.01262,0.4132,True,False,,release_when_not_dangerous,0.8
failure_mode,3,random,0.05,ExtraTrees,,0.0,0.0852,True,False,,release_when_not_dangerous,1.0
failure_mode,3,random,0.1,RandomForest,,0.05047,0.6404,True,False,,release_when_not_dangerous,0.0
failure_mode,3,random,0.1,RandomForest,,0.05047,0.6404,True,False,,release_when_not_dangerous,0.2
failure_mode,3,random,0.1,RandomForest,,0.04732,0.6215,True,False,,release_when_not_dangerous,0.4
failure_mode,3,random,0.1,RandomForest,,0.01577,0.4984,True,False,,release_when_not_dangerous,0.6
failure_mode,3,random,0.1,RandomForest,,0.00315,0.3502,True,False,,release_when_not_dangerous,0.8
failure_mode,3,random,0.1,RandomForest,,0.0,0.0599,True,False,,release_when_not_dangerous,1.0
failure_mode,3,random,0.1,ExtraTrees,,0.05047,0.6467,True,True,max inner coverage among rules with inner risk <= alpha,release_when_not_dangerous,0.0
failure_mode,3,random,0.1,ExtraTrees,,0.05047,0.6467,True,False,,release_when_not_dangerous,0.2
failure_mode,3,random,0.1,ExtraTrees,,0.04101,0.6246,True,False,,release_when_not_dangerous,0.4
failure_mode,3,random,0.1,ExtraTrees,,0.02208,0.5268,True,False,,release_when_not_dangerous,0.6
failure_mode,3,random,0.1,ExtraTrees,,0.01262,0.4132,True,False,,release_when_not_dangerous,0.8
