scenario,replicate,master_seed,generator_seed,split_seed,learner_seed,datasail_seed
CORE_1.2_1.8_0.35,33,2026071204,1543415945,1050328335,3803259307,4258091503
CORE_1.2_1.8_0.35,34,2026071204,2545071079,2231452402,4267274777,109788579
CORE_1.2_1.8_0.35,35,2026071204,3174394774,912993339,2111460619,1544676007
CORE_1.2_1.8_0.35,36,2026071204,481355512,1614412246,4278176905,2160460416
CORE_1.2_1.8_0.35,37,2026071204,4117297554,770425915,81788798,3269895647
CORE_1.2_1.8_0.35,38,2026071204,1382652333,492836730,863658337,2709929877
CORE_1.2_1.8_0.35,39,2026071204,1888568526,1245257136,2042406470,3346642411
CORE_1.2_1.8_0.35,40,2026071204,1034558128,169528198,3999881420,1726308144
CORE_1.2_1.8_0.35,41,2026071204,185082540,3436412268,3774532092,1391302363
CORE_1.2_1.8_0.35,42,2026071204,3991607732,2342534345,2548622960,3771026885
CORE_1.2_1.8_0.35,43,2026071204,3009385165,740971286,3761385797,882207282
CORE_1.2_1.8_0.35,44,2026071204,3838609265,475398905,4141879142,3846354948
CORE_1.2_1.8_0.35,45,2026071204,1022624732,4225929819,340537306,667650733
CORE_1.2_1.8_0.35,46,2026071204,1326238946,772783896,383736718,4194230983
CORE_1.2_1.8_0.35,47,2026071204,3324896851,1251936984,682171973,406009007
CORE_1.2_1.8_0.35,48,2026071204,3414413206,1540312323,2026456747,1920263566
CORE_1.2_1.8_0.35,49,2026071204,584575565,537915007,3265837801,2861900812
CORE_1.2_1.8_0.35,50,2026071204,1056320582,1336278143,2273399548,888009520
CORE_1.2_1.8_0.35,51,2026071204,2355159451,290366980,4186718120,1445898346
CORE_1.2_1.8_0.35,52,2026071204,4229851768,2233262020,1592220332,1190911672
CORE_1.2_1.8_0.35,53,2026071204,966645972,3743244603,341854575,3301619310
CORE_1.2_1.8_0.35,54,2026071204,4065160481,1071537168,2852950645,948512504
CORE_1.2_1.8_0.35,55,2026071204,3763338678,350064887,4200932542,1030370057
CORE_1.2_1.8_0.35,56,2026071204,3397643337,379764217,4094843846,269740654
CORE_1.2_1.8_0.35,57,2026071204,3874529752,2784860566,3293711848,566825259
CORE_1.2_1.8_0.35,58,2026071204,4209239145,618824619,3030942415,2846142515
CORE_1.2_1.8_0.35,59,2026071204,1822733295,1142065047,3635403059,1275463498
CORE_1.2_1.8_0.35,60,2026071204,479279445,3259380992,489062607,3974564758
CORE_1.2_1.8_0.35,61,2026071204,535504463,3892215925,4279354891,1740663145
CORE_1.2_1.8_0.35,62,2026071204,1318464491,905949337,2822619629,3026111094
CORE_1.2_1.8_0.35,63,2026071204,3008051448,4260865678,1430360927,2234185444
CORE_1.2_1.8_0.35,64,2026071204,239921516,3204138968,2353952323,3927527028
CORE_1.2_1.8_0.35,65,2026071204,1286582570,149233241,1178642867,983499005
CORE_1.2_1.8_0.35,66,2026071204,589677362,93016030,3514031913,2445949240
CORE_1.2_1.8_0.35,67,2026071204,780618502,2212894045,2398656428,4229706168
CORE_1.2_1.8_0.35,68,2026071204,2694334548,1694179637,1904812744,1657651540
CORE_1.2_1.8_0.35,69,2026071204,3333109583,3205146464,2125011328,1453852953
CORE_1.2_1.8_0.35,70,2026071204,1178471623,3020821350,437811290,3081815690
CORE_1.2_1.8_0.35,71,2026071204,1965831222,2860283751,2780874344,24337331
CORE_1.2_1.8_0.35,72,2026071204,2110616329,2565793596,734810493,2043800984
CORE_1.2_1.8_0.35,73,2026071204,3444548723,1616156106,300972887,3973903083
CORE_1.2_1.8_0.35,74,2026071204,2436836063,1751135825,3232626863,3824977215
CORE_1.2_1.8_0.35,75,2026071204,3098276574,3587327486,3369121907,2816958741
CORE_1.2_1.8_0.35,76,2026071204,3688294986,177759874,530455047,730880145
CORE_1.2_1.8_0.35,77,2026071204,1358886569,984928954,3467136137,1239434480
CORE_1.2_1.8_0.35,78,2026071204,4286102890,2204575828,807781964,163771555
CORE_1.2_1.8_0.35,79,2026071204,4120357702,2761131128,3293321670,4257684293
CORE_1.2_1.8_0.35,80,2026071204,1751173594,2997911757,2345928912,1771702789
CORE_1.2_1.8_0.35,81,2026071204,3083776537,874112076,1747472922,1199903407
CORE_1.2_1.8_0.35,82,2026071204,1093524680,1938793416,4091635711,2113198138
CORE_1.2_1.8_0.35,83,2026071204,348792253,4202002469,651503727,2774518797
CORE_1.2_1.8_0.35,84,2026071204,2045664291,1740897760,687389866,3961714376
CORE_1.2_1.8_0.35,85,2026071204,3386207857,589745581,4118820033,3688030459
CORE_1.2_1.8_0.35,86,2026071204,2700750977,2860927698,3186227156,3722935569
CORE_1.2_1.8_0.35,87,2026071204,3557185780,2770015543,1885091067,629471571
CORE_1.2_1.8_0.35,88,2026071204,654652106,2594162930,2119542497,3298329340
CORE_1.2_1.8_0.35,89,2026071204,1291022719,2387152167,2985987693,530566456
CORE_1.2_1.8_0.35,90,2026071204,341043831,470437845,3011499257,3516375201
CORE_1.2_1.8_0.35,91,2026071204,1256644777,1737737943,4083407897,3031864212
CORE_1.2_1.8_0.35,92,2026071204,2599189720,701410792,2864086231,1182473346
CORE_1.2_1.8_0.35,93,2026071204,3623305710,2137916964,4260820717,2960166308
CORE_1.2_1.8_0.35,94,2026071204,464925186,1153134790,2966869728,1451569946
CORE_1.2_1.8_0.35,95,2026071204,1811187860,2611211744,604283270,443176639
CORE_1.2_1.8_0.35,96,2026071204,133016772,3076360039,313185153,821914769
CORE_1.2_1.8_0.35,97,2026071204,3625753703,3649783447,1280285802,1693579812
CORE_1.2_1.8_0.35,98,2026071204,782391289,1405082922,4210800791,1898032957
CORE_1.2_1.8_0.35,99,2026071204,3388645716,2816389618,101863847,1930717265
CORE_1.2_1.8_1.0,0,2026071204,2587420308,84232944,1865137801,1016326768
CORE_1.2_1.8_1.0,1,2026071204,3729576859,1716867817,792132300,1160173892
CORE_1.2_1.8_1.0,2,2026071204,3690287761,844845281,1551271071,1578176528
CORE_1.2_1.8_1.0,3,2026071204,3048695346,240644336,3020446326,259280154
CORE_1.2_1.8_1.0,4,2026071204,114777476,1242868534,2964260366,206493870
CORE_1.2_1.8_1.0,5,2026071204,1415878552,1819260309,303028854,860641197
CORE_1.2_1.8_1.0,6,2026071204,603207686,2080398520,2677051993,1815364805
CORE_1.2_1.8_1.0,7,2026071204,1297641413,214014919,3430322950,1654616151
CORE_1.2_1.8_1.0,8,2026071204,411435461,3963570426,3829242753,1757253073
CORE_1.2_1.8_1.0,9,2026071204,1805083460,4262325005,1164616747,2799709737
CORE_1.2_1.8_1.0,10,2026071204,3337132048,4181109741,4120005144,2561869366
CORE_1.2_1.8_1.0,11,2026071204,1544058133,1125299769,4028634138,977074046
CORE_1.2_1.8_1.0,12,2026071204,2966113844,706005890,4201644461,307163706
CORE_1.2_1.8_1.0,13,2026071204,2893857806,1068448126,2370220310,1094223679
CORE_1.2_1.8_1.0,14,2026071204,384443527,1285197157,1954574678,3100965090
CORE_1.2_1.8_1.0,15,2026071204,1135695510,1154805738,287821362,2308958131
CORE_1.2_1.8_1.0,16,2026071204,321301494,537755239,3639990142,2599859285
CORE_1.2_1.8_1.0,17,2026071204,1194361873,4222471741,2574148093,3846689836
CORE_1.2_1.8_1.0,18,2026071204,593075763,809686489,3053059272,3708636724
CORE_1.2_1.8_1.0,19,2026071204,372058141,732318311,1844833434,680096774
CORE_1.2_1.8_1.0,20,2026071204,2532481880,10957374,3927229516,3271565111
CORE_1.2_1.8_1.0,21,2026071204,2356550717,1535745909,343255696,159382986
CORE_1.2_1.8_1.0,22,2026071204,1185008878,804001565,1121170161,135210853
CORE_1.2_1.8_1.0,23,2026071204,1756639918,2166310531,4096440413,2057594851
CORE_1.2_1.8_1.0,24,2026071204,2158406651,2588817338,3060908435,1318458812
CORE_1.2_1.8_1.0,25,2026071204,3037623446,371741409,3942431707,3855549496
CORE_1.2_1.8_1.0,26,2026071204,1578459186,3031868595,1183215738,4060933248
CORE_1.2_1.8_1.0,27,2026071204,3970281656,3568812040,1916926545,3628817219
CORE_1.2_1.8_1.0,28,2026071204,3349897673,2916472409,2064346014,3811605269
CORE_1.2_1.8_1.0,29,2026071204,2238999190,1076111032,1428033129,1403338722
CORE_1.2_1.8_1.0,30,2026071204,3257885025,715885927,1347737409,1080666540
CORE_1.2_1.8_1.0,31,2026071204,2410191883,3507186473,679915674,294902015
CORE_1.2_1.8_1.0,32,2026071204,4086361487,3711173284,2115003290,236799695
CORE_1.2_1.8_1.0,33,2026071204,4027302690,3065559390,1097479525,3593222664
CORE_1.2_1.8_1.0,34,2026071204,704126012,2686016340,2233618116,3685587970
CORE_1.2_1.8_1.0,35,2026071204,1071809180,1607798578,2680323915,434793691
CORE_1.2_1.8_1.0,36,2026071204,949642274,3670203040,3158274930,2128491299
CORE_1.2_1.8_1.0,37,2026071204,1253583362,3001752,528175383,3273978776
CORE_1.2_1.8_1.0,38,2026071204,1369095871,1178460385,232242860,3176753747
CORE_1.2_1.8_1.0,39,2026071204,1729112151,160967473,2381991696,3801647818
CORE_1.2_1.8_1.0,40,2026071204,1725985524,3055818246,2081790388,850329686
CORE_1.2_1.8_1.0,41,2026071204,4193382317,3096624937,1036309262,2972398777
CORE_1.2_1.8_1.0,42,2026071204,674146429,2448057843,3873599370,3645411896
CORE_1.2_1.8_1.0,43,2026071204,75560955,2325841177,2262074669,3211519749
CORE_1.2_1.8_1.0,44,2026071204,297124740,3700838824,470512023,4023857275
CORE_1.2_1.8_1.0,45,2026071204,2553734418,160148406,361081210,3914996837
CORE_1.2_1.8_1.0,46,2026071204,2633430411,3310536694,2674614433,345553082
CORE_1.2_1.8_1.0,47,2026071204,2011850285,1279683270,1212140782,3648226106
CORE_1.2_1.8_1.0,48,2026071204,857156666,2486063096,3326221602,2648010637
CORE_1.2_1.8_1.0,49,2026071204,2971568293,1265248050,4208965225,19584252
CORE_1.2_1.8_1.0,50,2026071204,1276579799,814639204,2712578613,98839879
CORE_1.2_1.8_1.0,51,2026071204,772196892,3908781963,1830776926,1972956033
CORE_1.2_1.8_1.0,52,2026071204,2125551436,3593624164,3429672979,468529074
CORE_1.2_1.8_1.0,53,2026071204,4060962606,2205853672,4193269573,3845813535
CORE_1.2_1.8_1.0,54,2026071204,4209974060,3287726607,3336363652,41868718
CORE_1.2_1.8_1.0,55,2026071204,3956785099,4140136832,1624492989,4225109953
CORE_1.2_1.8_1.0,56,2026071204,4050644993,911768020,2542710523,2950600187
CORE_1.2_1.8_1.0,57,2026071204,1349412823,629186360,3105946943,736760908
CORE_1.2_1.8_1.0,58,2026071204,3205015680,3408926955,3085279136,3294393897
CORE_1.2_1.8_1.0,59,2026071204,1690597636,1251604168,3432296146,3166696576
CORE_1.2_1.8_1.0,60,2026071204,53345814,2487456811,1380166229,2228769902
CORE_1.2_1.8_1.0,61,2026071204,954539390,154759971,2718143898,4266146633
CORE_1.2_1.8_1.0,62,2026071204,748819252,1746197901,1321662133,1656890329
CORE_1.2_1.8_1.0,63,2026071204,83876159,1486150126,443813551,2718121584
CORE_1.2_1.8_1.0,64,2026071204,159919870,3418888817,1351781866,3642627589
CORE_1.2_1.8_1.0,65,2026071204,3102504938,1317402202,3661365949,1500681003
CORE_1.2_1.8_1.0,66,2026071204,855639937,2033279185,2467122874,3500449738
CORE_1.2_1.8_1.0,67,2026071204,3388325157,2870378743,4026259868,709365183
CORE_1.2_1.8_1.0,68,2026071204,2618803026,3004651061,3826470272,3450561408
CORE_1.2_1.8_1.0,69,2026071204,3794982145,3085173801,2331451331,545521127
CORE_1.2_1.8_1.0,70,2026071204,1555821448,654749332,2136255849,2097660915
CORE_1.2_1.8_1.0,71,2026071204,3983723921,1144558458,3988538116,2806235715
CORE_1.2_1.8_1.0,72,2026071204,2142913336,330048559,1591248156,4284860289
CORE_1.2_1.8_1.0,73,2026071204,1592313274,2247083347,1092065106,2475765668
CORE_1.2_1.8_1.0,74,2026071204,3058697026,1822002968,2403459230,233708465
CORE_1.2_1.8_1.0,75,2026071204,2321388870,2976587910,2066134480,4213455026
CORE_1.2_1.8_1.0,76,2026071204,2846170057,3350385884,1335041770,3113316992
CORE_1.2_1.8_1.0,77,2026071204,3448308715,405220852,1039056914,3377573780
CORE_1.2_1.8_1.0,78,2026071204,3287401136,1014757979,1509902380,900119012
CORE_1.2_1.8_1.0,79,2026071204,3073554363,992614784,2202645922,3574604659
CORE_1.2_1.8_1.0,80,2026071204,1248299043,1348382133,384186647,2596205175
CORE_1.2_1.8_1.0,81,2026071204,2478485499,2831064172,1962419499,3993697494
CORE_1.2_1.8_1.0,82,2026071204,2435667940,585720399,3606441082,3472642520
CORE_1.2_1.8_1.0,83,2026071204,3967290408,3033005380,3145346855,312129127
CORE_1.2_1.8_1.0,84,2026071204,341954338,2508447571,4242631376,3983163316
CORE_1.2_1.8_1.0,85,2026071204,3583350277,1794552679,3014865276,2614034848
CORE_1.2_1.8_1.0,86,2026071204,1509360269,2175626640,26572561,1231157045
CORE_1.2_1.8_1.0,87,2026071204,4063519873,3195977568,744701220,1125996373
CORE_1.2_1.8_1.0,88,2026071204,2215204814,1478549641,2114632242,962005079
CORE_1.2_1.8_1.0,89,2026071204,565761398,2627896334,3048825196,3444141516
CORE_1.2_1.8_1.0,90,2026071204,3056721584,2221714444,1455315744,1415915819
CORE_1.2_1.8_1.0,91,2026071204,2836853018,1565494888,1398135211,439532188
CORE_1.2_1.8_1.0,92,2026071204,3755651542,1153154940,3386972031,1023148469
CORE_1.2_1.8_1.0,93,2026071204,1753088458,1943527626,2632270382,3554626588
CORE_1.2_1.8_1.0,94,2026071204,4174803354,1058477237,1158455423,4264563899
CORE_1.2_1.8_1.0,95,2026071204,1583205650,487583698,1334737210,2125033437
CORE_1.2_1.8_1.0,96,2026071204,2649763403,151907751,4088347055,964667879
CORE_1.2_1.8_1.0,97,2026071204,1603971295,2004983805,2556705907,464952440
CORE_1.2_1.8_1.0,98,2026071204,2861413258,281479214,1353144991,4177491263
CORE_1.2_1.8_1.0,99,2026071204,1194292779,245044632,3664419395,3822451300
CORE_2.4_0_0.35,0,2026071204,1906885192,1479178800,2234126769,1477386268
CORE_2.4_0_0.35,1,2026071204,371157835,2011857137,1307995975,1184210732
CORE_2.4_0_0.35,2,2026071204,3454830016,1726240291,2219106277,3881519010
CORE_2.4_0_0.35,3,2026071204,1255120347,2368263678,2455830766,1960849343
CORE_2.4_0_0.35,4,2026071204,3252184779,1406954366,1599577142,1474807966
CORE_2.4_0_0.35,5,2026071204,2295644376,1210994043,2711565356,3268206663
CORE_2.4_0_0.35,6,2026071204,2118777660,2136806481,2444993457,3243483601
CORE_2.4_0_0.35,7,2026071204,1976965984,3272296964,660631764,817482676
CORE_2.4_0_0.35,8,2026071204,529161183,1791263656,3056649651,2896219330
CORE_2.4_0_0.35,9,2026071204,218263734,1820371631,1462318047,1218195837
CORE_2.4_0_0.35,10,2026071204,2548729317,337464699,3346228711,1606729312
CORE_2.4_0_0.35,11,2026071204,3390648019,3858659893,1135789411,2433960634
CORE_2.4_0_0.35,12,2026071204,2314354821,469255392,1422162989,2907320987
CORE_2.4_0_0.35,13,2026071204,4021062467,1219133950,489059819,1741117773
CORE_2.4_0_0.35,14,2026071204,3867130895,4293205275,1773073723,1573448237
CORE_2.4_0_0.35,15,2026071204,2139365791,1841581358,867380298,3648512902
CORE_2.4_0_0.35,16,2026071204,1293936315,4201946246,504304508,3030897404
CORE_2.4_0_0.35,17,2026071204,3066599555,3378596669,1937145555,852439393
CORE_2.4_0_0.35,18,2026071204,2456124575,4268405985,1610790211,2726323785
CORE_2.4_0_0.35,19,2026071204,1254601362,1812629574,3347489580,1214746885
CORE_2.4_0_0.35,20,2026071204,3839201979,800188966,2978756409,1437174092
CORE_2.4_0_0.35,21,2026071204,730032030,3366099284,443024080,2076918811
CORE_2.4_0_0.35,22,2026071204,1315260466,675886396,3536548561,1324865093
CORE_2.4_0_0.35,23,2026071204,4256001596,532764449,3764391811,298470760
CORE_2.4_0_0.35,24,2026071204,4256466593,3384385603,2458916987,1216063283
CORE_2.4_0_0.35,25,2026071204,105545619,132121679,2470747536,532048194
CORE_2.4_0_0.35,26,2026071204,2651552415,2825330954,2820205762,3589070375
CORE_2.4_0_0.35,27,2026071204,3876351995,4277913486,3646963532,1645085682
CORE_2.4_0_0.35,28,2026071204,1627614805,4077250936,1324216350,504453994
CORE_2.4_0_0.35,29,2026071204,3547168488,261049281,3655286895,2337270679
CORE_2.4_0_0.35,30,2026071204,3653773375,3256989839,634099178,61513994
CORE_2.4_0_0.35,31,2026071204,613418199,2330745696,2840700132,2593547571
CORE_2.4_0_0.35,32,2026071204,3841665630,1853127774,1345522691,683652839
CORE_2.4_0_0.35,33,2026071204,3596623895,3756714107,1270999473,4034925976
CORE_2.4_0_0.35,34,2026071204,4265385811,1123861116,2886038900,1450556668
CORE_2.4_0_0.35,35,2026071204,844788446,3570496395,2084758265,908933182
CORE_2.4_0_0.35,36,2026071204,1928918619,864204623,3010116734,2818985410
CORE_2.4_0_0.35,37,2026071204,1820837440,1485895086,2142288428,983186870
CORE_2.4_0_0.35,38,2026071204,2284944420,3580503846,1027076788,1361688898
CORE_2.4_0_0.35,39,2026071204,2132763007,2656952254,75456253,3066539626
CORE_2.4_0_0.35,40,2026071204,2666356891,4089450765,584105444,458748979
CORE_2.4_0_0.35,41,2026071204,411983857,3284162468,1592088759,912131108
CORE_2.4_0_0.35,42,2026071204,3566260610,2822739646,2771892880,1787640890
CORE_2.4_0_0.35,43,2026071204,4276375516,4063002426,2373402858,960585740
CORE_2.4_0_0.35,44,2026071204,2234953719,1637630780,2582657006,1063691368
CORE_2.4_0_0.35,45,2026071204,4116755113,1936230832,4156658510,554122321
CORE_2.4_0_0.35,46,2026071204,3068244579,1304085929,4001553442,2495044479
CORE_2.4_0_0.35,47,2026071204,2079945987,4289905081,781674070,2022248000
CORE_2.4_0_0.35,48,2026071204,1864862742,3073234047,2690744354,1317141338
CORE_2.4_0_0.35,49,2026071204,57869172,2913836307,2783512928,3241967412
CORE_2.4_0_0.35,50,2026071204,1674773596,1656092072,1473838706,2739455242
CORE_2.4_0_0.35,51,2026071204,351499256,2315665111,3262843947,3366032377
CORE_2.4_0_0.35,52,2026071204,1183728864,2566729901,2824071248,1284275047
CORE_2.4_0_0.35,53,2026071204,3917432065,2954197536,2296820234,2352894949
CORE_2.4_0_0.35,54,2026071204,1196704278,269381855,892468254,3906941392
CORE_2.4_0_0.35,55,2026071204,147690971,1432568846,3171652351,823448567
CORE_2.4_0_0.35,56,2026071204,1221693832,4197191846,2111704658,2783964339
CORE_2.4_0_0.35,57,2026071204,2846945977,2508343658,1557284576,282629442
CORE_2.4_0_0.35,58,2026071204,1226152822,3662894833,984589363,3844569099
CORE_2.4_0_0.35,59,2026071204,452255080,3528774705,4211714254,1983288769
CORE_2.4_0_0.35,60,2026071204,3073747696,4006466065,3398304437,3303005244
CORE_2.4_0_0.35,61,2026071204,1723431021,3429130185,388561170,1476330285
CORE_2.4_0_0.35,62,2026071204,2921242559,1572595317,2514498572,754256585
CORE_2.4_0_0.35,63,2026071204,2072301958,1215810260,781799509,1600234196
CORE_2.4_0_0.35,64,2026071204,2423260808,3083732295,1710635836,3845702131
CORE_2.4_0_0.35,65,2026071204,1140376089,3580599083,2503915305,2196858134
CORE_2.4_0_0.35,66,2026071204,2601724962,1269875536,1023719523,3058302967
CORE_2.4_0_0.35,67,2026071204,991779752,3442687012,762121021,960754955
CORE_2.4_0_0.35,68,2026071204,1596328965,134585393,3337352813,3392180966
CORE_2.4_0_0.35,69,2026071204,1919886382,3893813780,1935594514,933859829
CORE_2.4_0_0.35,70,2026071204,3669788476,3654478020,1379929983,2466152577
CORE_2.4_0_0.35,71,2026071204,2161588370,220312427,2667228177,4206923768
CORE_2.4_0_0.35,72,2026071204,1116553400,3831921194,3906767615,454828663
CORE_2.4_0_0.35,73,2026071204,3514094489,2815152749,1015295580,1457608897
CORE_2.4_0_0.35,74,2026071204,4215193970,2340419320,915179954,80816136
CORE_2.4_0_0.35,75,2026071204,1817172490,2323349017,3866717546,3423177442
CORE_2.4_0_0.35,76,2026071204,2802492877,1307713367,3868809989,3611272979
CORE_2.4_0_0.35,77,2026071204,1806692127,3740005621,2165273626,3961345624
CORE_2.4_0_0.35,78,2026071204,714486460,1501482533,999361481,2727721324
CORE_2.4_0_0.35,79,2026071204,3027213715,1355399186,3352836169,3907870740
CORE_2.4_0_0.35,80,2026071204,686336918,3061433292,1288106381,3705018549
CORE_2.4_0_0.35,81,2026071204,1237225849,2668313159,1788097441,3112582740
CORE_2.4_0_0.35,82,2026071204,4078106406,231553456,2979700017,236266838
CORE_2.4_0_0.35,83,2026071204,3946514434,521657903,634262636,3569059377
CORE_2.4_0_0.35,84,2026071204,1380378657,2758407447,2237159560,2538456325
CORE_2.4_0_0.35,85,2026071204,3502196541,2592884272,3244567713,3595909024
CORE_2.4_0_0.35,86,2026071204,3254474883,3902445953,1319454128,1557895038
CORE_2.4_0_0.35,87,2026071204,4267276250,3268184478,4015895841,3614613438
CORE_2.4_0_0.35,88,2026071204,2034090730,578025085,2850003514,2247780335
CORE_2.4_0_0.35,89,2026071204,969004125,674388684,4252974456,1014537167
CORE_2.4_0_0.35,90,2026071204,1350506716,3693531210,2941723929,1623929013
CORE_2.4_0_0.35,91,2026071204,165817421,3448065188,2552096589,1543271956
CORE_2.4_0_0.35,92,2026071204,57505114,1429888340,3709422780,3943795661
CORE_2.4_0_0.35,93,2026071204,542344364,777842801,2782510835,677828692
CORE_2.4_0_0.35,94,2026071204,1981042015,399725782,2131295764,2877921989
CORE_2.4_0_0.35,95,2026071204,1744610598,2782995813,3611014676,1239061637
CORE_2.4_0_0.35,96,2026071204,1211575538,1541554174,1162547888,1315794702
CORE_2.4_0_0.35,97,2026071204,3539192119,2135113998,1876418193,3793134329
CORE_2.4_0_0.35,98,2026071204,906005053,2166303801,3556874654,3923730192
CORE_2.4_0_0.35,99,2026071204,1407342375,756156558,1747144464,1313652823
CORE_2.4_0_1.0,0,2026071204,1951493454,101649225,4040563543,901600356
CORE_2.4_0_1.0,1,2026071204,354622553,1050024835,234631440,1455399971
CORE_2.4_0_1.0,2,2026071204,568942799,1336168653,3027373178,1661060650
CORE_2.4_0_1.0,3,2026071204,3649537715,3775024687,681061106,1180426160
CORE_2.4_0_1.0,4,2026071204,1825304895,1694037774,1796591290,3831246755
CORE_2.4_0_1.0,5,2026071204,3239916386,2677806445,453036082,1348562507
CORE_2.4_0_1.0,6,2026071204,3112842444,2364003039,2171988702,720756054
CORE_2.4_0_1.0,7,2026071204,573623664,4052869232,196998771,3708310047
CORE_2.4_0_1.0,8,2026071204,2647856621,3292326139,4021314005,2740018724
CORE_2.4_0_1.0,9,2026071204,208088337,1838801905,830677066,2514282237
CORE_2.4_0_1.0,10,2026071204,2497528281,958278419,1484555770,2523822913
CORE_2.4_0_1.0,11,2026071204,3920865627,59083123,3917367057,724174613
CORE_2.4_0_1.0,12,2026071204,2477690868,848161588,422101983,2572739999
CORE_2.4_0_1.0,13,2026071204,3266966817,1005264034,142033949,2654914796
CORE_2.4_0_1.0,14,2026071204,1688312223,1953585728,2637100069,2955496554
CORE_2.4_0_1.0,15,2026071204,3848410951,2385643836,667569021,2986880208
CORE_2.4_0_1.0,16,2026071204,2172007565,200083061,1979491114,4027974112
CORE_2.4_0_1.0,17,2026071204,1934249580,1102878593,3769183938,4191200003
CORE_2.4_0_1.0,18,2026071204,436179002,2074823127,4169931835,3214857744
CORE_2.4_0_1.0,19,2026071204,2989741029,2046020871,486049365,2198808146
CORE_2.4_0_1.0,20,2026071204,1737248767,344575605,1309172237,1105778022
CORE_2.4_0_1.0,21,2026071204,3215394368,2277537689,565000629,2874919243
CORE_2.4_0_1.0,22,2026071204,1194754164,288517402,1294067846,2565476541
CORE_2.4_0_1.0,23,2026071204,66851746,1705981594,2209393180,2049518538
CORE_2.4_0_1.0,24,2026071204,3391620280,3788479102,3533233971,1572674430
CORE_2.4_0_1.0,25,2026071204,2404247345,618381566,3486190113,1953276759
CORE_2.4_0_1.0,26,2026071204,946560682,940937543,3898965814,1603709698
CORE_2.4_0_1.0,27,2026071204,1891294892,1408094738,1281979997,1355798674
CORE_2.4_0_1.0,28,2026071204,3611377306,733384638,1024784877,3374457020
CORE_2.4_0_1.0,29,2026071204,3979744544,931622163,3305461214,3069815450
CORE_2.4_0_1.0,30,2026071204,2990799269,2338204673,2199048067,339611047
CORE_2.4_0_1.0,31,2026071204,4181906662,331998415,1882728007,3891009251
CORE_2.4_0_1.0,32,2026071204,1718828428,1126859595,871243726,831001536
CORE_2.4_0_1.0,33,2026071204,2513755846,3318287032,733938376,2419185558
CORE_2.4_0_1.0,34,2026071204,2948448524,1910623571,2046324027,2288795959
CORE_2.4_0_1.0,35,2026071204,2692190550,2155357678,3659739052,4247352669
CORE_2.4_0_1.0,36,2026071204,1524163681,3925313609,361458871,3295225349
CORE_2.4_0_1.0,37,2026071204,2172852813,3587432223,4034890148,4261147048
CORE_2.4_0_1.0,38,2026071204,295842736,3182196825,1808811964,2453540281
CORE_2.4_0_1.0,39,2026071204,4010208844,2664686378,3933480908,4160600874
CORE_2.4_0_1.0,40,2026071204,1140986600,2049318026,3573808086,3328206981
CORE_2.4_0_1.0,41,2026071204,860906549,1724652784,2180761704,1659465163
CORE_2.4_0_1.0,42,2026071204,1526294854,2869291569,3454190783,2635329121
CORE_2.4_0_1.0,43,2026071204,541178869,4112101956,1153840208,4106575194
CORE_2.4_0_1.0,44,2026071204,1411166223,3990333781,808243392,3599395158
CORE_2.4_0_1.0,45,2026071204,2468941432,340526156,264712000,3567269950
CORE_2.4_0_1.0,46,2026071204,278415484,125925607,3800467353,1892335493
CORE_2.4_0_1.0,47,2026071204,2183277889,3623681265,1387381367,126860569
CORE_2.4_0_1.0,48,2026071204,237535954,2418471218,1875915983,2431763774
CORE_2.4_0_1.0,49,2026071204,831188912,2592973981,1400080388,2568151221
CORE_2.4_0_1.0,50,2026071204,1178432002,2087327980,1817408919,2068835307
CORE_2.4_0_1.0,51,2026071204,3264391262,3865118036,3635633581,1582819257
CORE_2.4_0_1.0,52,2026071204,1209289575,3310408297,717304521,1981845392
CORE_2.4_0_1.0,53,2026071204,675474318,1290488812,2662606474,3903980515
CORE_2.4_0_1.0,54,2026071204,1574984712,2321465872,2708471847,1106967037
CORE_2.4_0_1.0,55,2026071204,470396422,3456017510,455412716,637855406
CORE_2.4_0_1.0,56,2026071204,3787629115,1974246738,796061045,752307643
CORE_2.4_0_1.0,57,2026071204,463064536,3009383039,3893348960,261948251
CORE_2.4_0_1.0,58,2026071204,2562537892,2287803927,4027756198,2858227849
CORE_2.4_0_1.0,59,2026071204,635322207,1334202121,1274535507,3938085870
CORE_2.4_0_1.0,60,2026071204,1284245889,417642367,2857435403,2283902291
CORE_2.4_0_1.0,61,2026071204,1005998087,1827974411,3736452147,1217957966
CORE_2.4_0_1.0,62,2026071204,2215472190,1976877462,1236573497,4016816079
CORE_2.4_0_1.0,63,2026071204,3908642042,75220322,3548050338,923094613
CORE_2.4_0_1.0,64,2026071204,2912478938,4266856850,1810223781,2256745899
CORE_2.4_0_1.0,65,2026071204,2650414012,1528820662,2172619740,3877085116
CORE_2.4_0_1.0,66,2026071204,2706586010,3395323914,391021765,3014679308
CORE_2.4_0_1.0,67,2026071204,2956837844,1951684675,286763275,2041331552
CORE_2.4_0_1.0,68,2026071204,10183000,1415367893,3295520757,1773215921
CORE_2.4_0_1.0,69,2026071204,2039767127,3884322139,33597526,2462658799
CORE_2.4_0_1.0,70,2026071204,3848341566,371476377,3028468422,575898279
CORE_2.4_0_1.0,71,2026071204,682926030,4108603069,1624312889,2159856931
